item_id,csv_row_number,expected_key,question,status,error,question_dir,ground_truth_table_csv
row_143,143,pd_l1_required,"In Prostate trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_143__In_Prostate_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_143__In_Prostate_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_175,175,pd_l1_required,"In Pancreatic trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_175__In_Pancreatic_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_175__In_Pancreatic_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_198,198,pd_l1_required,"In NSCLC trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_198__In_NSCLC_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_198__In_NSCLC_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_216,216,pd_l1_required,"In Bladder trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_216__In_Bladder_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_216__In_Bladder_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_217,217,pd_l1_required,"In Breast trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_217__In_Breast_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_217__In_Breast_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_232,232,pd_l1_required,"In Esophageal/GEJ trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_232__In_Esophageal_GEJ_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_232__In_Esophageal_GEJ_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_335,335,pd_l1_required,"In Melanoma trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_335__In_Melanoma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_335__In_Melanoma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_387,387,pd_l1_required,"In Head and Neck trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_387__In_Head_and_Neck_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_387__In_Head_and_Neck_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_409,409,pd_l1_required,"In Small Cell Lung trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_409__In_Small_Cell_Lung_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_409__In_Small_Cell_Lung_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_438,438,pd_l1_required,"In Gastric/GEJ trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_438__In_Gastric_GEJ_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_438__In_Gastric_GEJ_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_447,447,pd_l1_required,"In Non-Small Cell Lung trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_447__In_Non_Small_Cell_Lung_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_447__In_Non_Small_Cell_Lung_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_473,473,pd_l1_required,"In Mesothelioma trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_473__In_Mesothelioma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_473__In_Mesothelioma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_480,480,pd_l1_required,"In Multiple Myeloma trials, interpret the PD-L1 requirement flag as boolean true/false.",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_480__In_Multiple_Myeloma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/pd_l1_required__row_480__In_Multiple_Myeloma_trials_interpret_the_PD_L1_requirement_flag_as_boolean_true_false/ground_truth_table.csv
row_81,81,phase_bucket,"For Avelumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_81__For_Avelumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_81__For_Avelumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_89,89,phase_bucket,"For Tremelimumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_89__For_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_89__For_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_107,107,phase_bucket,"For Atezolizumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_107__For_Atezolizumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_107__For_Atezolizumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_117,117,phase_bucket,"For Chemotherapy trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_117__For_Chemotherapy_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_117__For_Chemotherapy_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_171,171,phase_bucket,"For Ipilimumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_171__For_Ipilimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_171__For_Ipilimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_173,173,phase_bucket,"For Durvalumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_173__For_Durvalumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_173__For_Durvalumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_247,247,phase_bucket,"For Cemiplimab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_247__For_Cemiplimab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_247__For_Cemiplimab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_269,269,phase_bucket,"For Nivolumab, Ipilimumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_269__For_Nivolumab_Ipilimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_269__For_Nivolumab_Ipilimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_293,293,phase_bucket,"For Brentuximab-vedotin trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_293__For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_293__For_Brentuximab_vedotin_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_300,300,phase_bucket,"For Nivolumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_300__For_Nivolumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_300__For_Nivolumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_357,357,phase_bucket,"For Atezolizumab+Trastuzumab emtansine+Placebo trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_357__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_trial_phase_into_early_1_1b_2,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_357__For_Atezolizumab_Trastuzumab_emtansine_Placebo_trials_bucket_trial_phase_into_early_1_1b_2/ground_truth_table.csv
row_392,392,phase_bucket,"For Pembrolizumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_392__For_Pembrolizumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_392__For_Pembrolizumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_415,415,phase_bucket,"For Durvalumab, Tremelimumab trials, bucket trial phase into early (1/1b/2) vs late (3/4).",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_415__For_Durvalumab_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/phase_bucket__row_415__For_Durvalumab_Tremelimumab_trials_bucket_trial_phase_into_early_1_1b_2_vs_late_3_4/ground_truth_table.csv
row_15,15,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Bladder should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_15__Which_Phase_3_PD_1_monotherapy_trials_in_Bladder_should_I_review_and_from_the_treatment_re,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_15__Which_Phase_3_PD_1_monotherapy_trials_in_Bladder_should_I_review_and_from_the_treatment_re/ground_truth_table.csv
row_43,43,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Multiple Myeloma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_43__Which_Phase_2_PD_1_monotherapy_trials_in_Multiple_Myeloma_should_I_review_and_from_the_tre,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_43__Which_Phase_2_PD_1_monotherapy_trials_in_Multiple_Myeloma_should_I_review_and_from_the_tre/ground_truth_table.csv
row_54,54,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Mesothelioma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_54__Which_Phase_2_PD_1_monotherapy_trials_in_Mesothelioma_should_I_review_and_from_the_treatme,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_54__Which_Phase_2_PD_1_monotherapy_trials_in_Mesothelioma_should_I_review_and_from_the_treatme/ground_truth_table.csv
row_77,77,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Hepatocellular should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_77__Which_Phase_3_PD_1_monotherapy_trials_in_Hepatocellular_should_I_review_and_from_the_treat,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_77__Which_Phase_3_PD_1_monotherapy_trials_in_Hepatocellular_should_I_review_and_from_the_treat/ground_truth_table.csv
row_90,90,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Gastric/GEJ should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_90__Which_Phase_3_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_90__Which_Phase_3_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen/ground_truth_table.csv
row_127,127,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Breast should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_127__Which_Phase_2_PD_1_monotherapy_trials_in_Breast_should_I_review_and_from_the_treatment_reg,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_127__Which_Phase_2_PD_1_monotherapy_trials_in_Breast_should_I_review_and_from_the_treatment_reg/ground_truth_table.csv
row_140,140,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Bladder should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_140__Which_Phase_2_PD_1_monotherapy_trials_in_Bladder_should_I_review_and_from_the_treatment_re,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_140__Which_Phase_2_PD_1_monotherapy_trials_in_Bladder_should_I_review_and_from_the_treatment_re/ground_truth_table.csv
row_166,166,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Melanoma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_166__Which_Phase_3_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_166__Which_Phase_3_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r/ground_truth_table.csv
row_178,178,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Prostate should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_178__Which_Phase_3_PD_1_monotherapy_trials_in_Prostate_should_I_review_and_from_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_178__Which_Phase_3_PD_1_monotherapy_trials_in_Prostate_should_I_review_and_from_the_treatment_r/ground_truth_table.csv
row_194,194,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Colorectal should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_194__Which_Phase_3_PD_1_monotherapy_trials_in_Colorectal_should_I_review_and_from_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_194__Which_Phase_3_PD_1_monotherapy_trials_in_Colorectal_should_I_review_and_from_the_treatment/ground_truth_table.csv
row_235,235,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Mesothelioma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_235__Which_Phase_3_PD_1_monotherapy_trials_in_Mesothelioma_should_I_review_and_from_the_treatme,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_235__Which_Phase_3_PD_1_monotherapy_trials_in_Mesothelioma_should_I_review_and_from_the_treatme/ground_truth_table.csv
row_240,240,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Renal cell should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_240__Which_Phase_2_PD_1_monotherapy_trials_in_Renal_cell_should_I_review_and_from_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_240__Which_Phase_2_PD_1_monotherapy_trials_in_Renal_cell_should_I_review_and_from_the_treatment/ground_truth_table.csv
row_307,307,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Multiple Myeloma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_307__Which_Phase_3_PD_1_monotherapy_trials_in_Multiple_Myeloma_should_I_review_and_from_the_tre,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_307__Which_Phase_3_PD_1_monotherapy_trials_in_Multiple_Myeloma_should_I_review_and_from_the_tre/ground_truth_table.csv
row_316,316,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Melanoma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_316__Which_Phase_2_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_316__Which_Phase_2_PD_1_monotherapy_trials_in_Melanoma_should_I_review_and_from_the_treatment_r/ground_truth_table.csv
row_332,332,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Pancreatic should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_332__Which_Phase_2_PD_1_monotherapy_trials_in_Pancreatic_should_I_review_and_from_the_treatment,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_332__Which_Phase_2_PD_1_monotherapy_trials_in_Pancreatic_should_I_review_and_from_the_treatment/ground_truth_table.csv
row_344,344,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Head and Neck should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_344__Which_Phase_2_PD_1_monotherapy_trials_in_Head_and_Neck_should_I_review_and_from_the_treatm,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_344__Which_Phase_2_PD_1_monotherapy_trials_in_Head_and_Neck_should_I_review_and_from_the_treatm/ground_truth_table.csv
row_351,351,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Gastric/GEJ should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_351__Which_Phase_2_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_351__Which_Phase_2_PD_1_monotherapy_trials_in_Gastric_GEJ_should_I_review_and_from_the_treatmen/ground_truth_table.csv
row_386,386,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Non-Small Cell Lung should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_386__Which_Phase_3_PD_1_monotherapy_trials_in_Non_Small_Cell_Lung_should_I_review_and_from_the,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_386__Which_Phase_3_PD_1_monotherapy_trials_in_Non_Small_Cell_Lung_should_I_review_and_from_the/ground_truth_table.csv
row_388,388,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Esophageal/GEJ should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_388__Which_Phase_2_PD_1_monotherapy_trials_in_Esophageal_GEJ_should_I_review_and_from_the_treat,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_388__Which_Phase_2_PD_1_monotherapy_trials_in_Esophageal_GEJ_should_I_review_and_from_the_treat/ground_truth_table.csv
row_430,430,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Esophageal/GEJ should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_430__Which_Phase_3_PD_1_monotherapy_trials_in_Esophageal_GEJ_should_I_review_and_from_the_treat,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_430__Which_Phase_3_PD_1_monotherapy_trials_in_Esophageal_GEJ_should_I_review_and_from_the_treat/ground_truth_table.csv
row_445,445,platinum_agent,"Which Phase 3 PD-1 monotherapy trials in Small Cell Lung should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_445__Which_Phase_3_PD_1_monotherapy_trials_in_Small_Cell_Lung_should_I_review_and_from_the_trea,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_445__Which_Phase_3_PD_1_monotherapy_trials_in_Small_Cell_Lung_should_I_review_and_from_the_trea/ground_truth_table.csv
row_446,446,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Hodgkin Lymphoma should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_446__Which_Phase_2_PD_1_monotherapy_trials_in_Hodgkin_Lymphoma_should_I_review_and_from_the_tre,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_446__Which_Phase_2_PD_1_monotherapy_trials_in_Hodgkin_Lymphoma_should_I_review_and_from_the_tre/ground_truth_table.csv
row_453,453,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in NSCLC should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_453__Which_Phase_2_PD_1_monotherapy_trials_in_NSCLC_should_I_review_and_from_the_treatment_regi,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_453__Which_Phase_2_PD_1_monotherapy_trials_in_NSCLC_should_I_review_and_from_the_treatment_regi/ground_truth_table.csv
row_462,462,platinum_agent,"Which Phase 2 PD-1 monotherapy trials in Prostate should I review, and from the treatment regimen extract dosing schedule and whether cisplatin or carboplatin was used?",ok,,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_462__Which_Phase_2_PD_1_monotherapy_trials_in_Prostate_should_I_review_and_from_the_treatment_r,/mnt/data1/srchowd3/FD-NL2SQL/data/table_derivation_ground_truths/questions/platinum_agent__row_462__Which_Phase_2_PD_1_monotherapy_trials_in_Prostate_should_I_review_and_from_the_treatment_r/ground_truth_table.csv
